,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard,dUndergrad,dGrad
3726,3726,33,6,78,94305,4,2,2,0,0,0,0,0,0,0,1
3727,3727,39,13,43,94304,3,0.5,3,0,0,0,0,1,0,0,0
3728,3728,56,30,31,94117,2,0.3,1,109,0,1,1,1,1,1,0
3729,3729,28,3,118,91902,3,2.4,2,161,1,0,0,0,0,0,1
3730,3730,43,17,82,94040,3,0.1,1,0,0,0,0,1,0,1,0
3731,3731,30,6,112,92093,3,2.5,1,0,0,0,0,1,0,1,0
3732,3732,34,8,10,92867,1,0.4,2,0,0,0,0,1,0,0,1
3733,3733,26,1,18,92521,2,0.9,3,95,0,0,0,0,0,0,0
3734,3734,58,32,72,94105,3,0.3,2,0,0,0,0,1,0,0,1
3735,3735,43,19,72,95193,4,0.2,3,0,0,0,0,1,0,0,0
3736,3736,40,14,78,91103,1,5.2,1,0,0,0,0,1,0,1,0
3737,3737,54,30,78,96001,3,1.8,2,0,0,0,0,0,0,0,1
3738,3738,44,19,30,91423,1,0.5,3,0,0,0,0,1,0,0,0
3739,3739,54,28,45,95008,3,1.4,1,0,0,0,0,0,1,1,0
3740,3740,39,14,80,90502,2,0.4,1,0,0,0,0,0,0,1,0
3741,3741,59,35,174,92660,1,4.7,1,0,0,0,0,1,1,1,0
3742,3742,53,29,51,92152,2,3.2,3,0,0,0,0,1,0,0,0
3743,3743,32,8,181,94596,1,6,1,0,0,0,1,1,1,1,0
3744,3744,40,14,78,94720,4,1.4,2,194,0,0,0,1,1,0,1
3745,3745,54,29,79,90025,3,1.6,3,0,0,0,0,0,0,0,0
3746,3746,27,3,119,90640,1,5.4,1,118,0,0,0,1,0,1,0
3747,3747,63,39,49,93943,4,1.2,2,109,0,1,1,1,1,0,1
3748,3748,26,0,83,91360,3,3.9,2,0,1,0,0,1,0,0,1
3749,3749,33,7,100,94025,1,2.7,2,126,0,0,0,1,0,0,1
3750,3750,43,19,70,90095,3,2.33,1,0,0,0,0,1,0,1,0
3751,3751,57,32,52,90266,3,0.5,2,0,0,0,0,1,0,0,1
3752,3752,26,2,12,94591,4,1,1,0,0,0,0,1,0,1,0
3753,3753,55,30,82,93003,4,1.3,3,219,0,0,0,0,1,0,0
3754,3754,30,4,34,95351,2,0.3,2,0,0,0,0,1,1,0,1
3755,3755,63,37,112,93106,4,2.4,3,0,0,0,0,1,1,0,0
3756,3756,55,25,42,94115,3,1,3,0,0,0,0,1,0,0,0
3757,3757,35,11,83,92122,2,2.2,1,0,0,0,0,0,0,1,0
3758,3758,45,21,142,91101,1,1.4,2,0,1,0,0,1,0,0,1
3759,3759,47,23,199,94720,2,6.67,1,0,0,0,0,1,0,1,0
3760,3760,31,4,29,92093,4,1.5,2,121,0,0,0,1,1,0,1
3761,3761,56,26,70,91107,3,1.4,3,273,0,0,0,1,1,0,0
3762,3762,49,24,25,95831,2,0.7,3,0,0,0,0,1,0,0,0
3763,3763,53,27,84,95616,2,1.1,1,0,0,0,0,1,0,1,0
3764,3764,62,36,81,95051,3,4.4,1,0,0,0,0,0,1,1,0
3765,3765,63,37,15,94720,2,0.4,1,0,0,0,0,0,0,1,0
3766,3766,26,0,54,94706,3,0.3,3,0,0,0,0,1,0,0,0
3767,3767,59,35,108,90245,4,3.8,2,304,1,0,0,1,0,0,1
3768,3768,40,16,83,95819,4,2.67,1,0,0,0,0,1,1,1,0
3769,3769,42,16,62,94309,1,0.7,3,170,0,0,1,1,1,0,0
3770,3770,29,4,134,90095,2,3.3,1,204,0,0,0,0,0,1,0
3771,3771,40,16,75,94306,3,2.33,1,79,0,0,0,0,0,1,0
3772,3772,31,7,109,91711,2,2,2,341,0,0,0,0,1,0,1
3773,3773,35,10,152,94112,2,3,1,0,0,0,0,1,0,1,0
3774,3774,62,36,83,93940,4,2.4,3,0,0,1,0,0,0,0,0
3775,3775,51,26,52,92521,4,1.8,3,0,0,0,0,1,0,0,0
3776,3776,32,6,31,90275,2,2,3,0,0,0,0,1,1,0,0
3777,3777,27,3,135,93108,3,2.7,3,449,1,0,0,0,1,0,0
3778,3778,62,37,98,94706,1,0.9,1,151,0,0,0,1,0,1,0
3779,3779,66,41,14,95814,4,0.6,2,0,0,0,0,0,0,0,1
3780,3780,53,27,64,93407,4,2.6,1,0,0,0,0,1,1,1,0
3781,3781,49,25,109,92780,2,6.8,1,0,0,0,0,0,0,1,0
3782,3782,65,40,118,94104,1,1.3,1,333,0,0,1,1,1,1,0
3783,3783,30,5,80,91311,4,2.2,2,0,0,1,0,1,0,0,1
3784,3784,60,34,51,90028,3,1.4,3,0,0,0,0,0,0,0,0
3785,3785,30,6,115,94611,4,3.8,2,0,1,0,0,1,0,0,1
3786,3786,54,28,83,95841,1,2.4,1,0,0,0,0,1,0,1,0
3787,3787,54,28,90,91301,1,0.3,1,0,0,0,0,1,0,1,0
3788,3788,37,12,28,95616,4,1.7,1,0,0,1,1,1,0,1,0
3789,3789,32,7,82,95616,2,2.5,1,221,0,0,0,1,1,1,0
3790,3790,51,27,24,94301,3,0.4,1,0,0,0,0,1,1,1,0
3791,3791,46,22,71,92029,2,1.7,1,0,0,0,0,1,1,1,0
3792,3792,41,17,80,91330,1,0.3,1,0,0,0,0,0,0,1,0
3793,3793,62,36,109,92709,4,1.7,3,0,0,0,0,1,0,0,0
3794,3794,54,28,140,91711,1,2.9,1,0,0,0,0,1,0,1,0
3795,3795,52,27,39,92612,4,0.2,2,0,0,1,0,1,0,0,1
3796,3796,51,25,39,94010,1,1.2,2,98,0,0,0,1,0,0,1
3797,3797,24,-2,50,94920,3,2.4,2,0,0,1,0,0,0,0,1
3798,3798,61,35,31,92521,2,0.3,1,0,0,0,0,1,0,1,0
3799,3799,55,25,35,93943,3,1,3,144,0,0,0,1,1,0,0
3800,3800,37,11,44,93109,4,0.2,1,0,0,0,0,0,1,1,0
3801,3801,64,38,35,93955,1,0.5,3,0,0,0,0,1,0,0,0
3802,3802,34,8,20,95616,2,0.3,1,106,0,0,0,1,1,1,0
3803,3803,31,7,10,95616,4,0.7,2,0,0,0,0,1,0,0,1
3804,3804,42,18,83,96001,4,2,3,0,0,0,0,1,0,0,0
3805,3805,47,22,203,95842,2,8.8,1,0,0,0,0,1,0,1,0
3806,3806,29,5,84,93109,3,0.8,1,0,0,0,0,0,0,1,0
3807,3807,34,8,41,92096,4,0.8,1,0,0,0,0,0,0,1,0
3808,3808,36,11,164,95051,2,7.8,1,0,0,0,0,1,1,1,0
3809,3809,34,10,152,90089,2,6.5,1,0,0,0,0,0,0,1,0
3810,3810,26,2,62,94080,4,1.6,1,0,0,1,0,0,0,1,0
3811,3811,48,24,12,94707,4,1,1,89,0,0,0,0,0,1,0
3812,3812,47,23,28,94061,4,0.6,1,0,0,0,0,1,0,1,0
3813,3813,39,13,52,94720,1,2,1,0,0,0,0,0,1,1,0
3814,3814,62,37,19,91343,3,1.3,2,97,0,0,0,1,0,0,1
3815,3815,34,9,35,94304,3,1.3,1,0,0,0,0,0,0,1,0
3816,3816,43,19,28,95053,4,0.3,1,96,0,0,0,1,0,1,0
3817,3817,55,30,70,94904,3,2,2,0,0,0,0,1,1,0,1
3818,3818,65,40,140,92093,1,0.9,1,0,0,0,0,0,0,1,0
3819,3819,26,0,102,94305,4,2.3,3,0,0,0,0,0,0,0,0
3820,3820,57,27,50,93950,4,2,3,0,0,0,0,1,0,0,0
3821,3821,32,7,61,94102,3,2.3,1,205,0,0,0,1,1,1,0
3822,3822,35,9,188,92220,2,3.7,2,259,1,0,0,1,0,0,1
3823,3823,63,33,178,91768,4,9,3,0,1,0,0,0,0,0,0
3824,3824,49,25,44,94708,4,0.9,2,194,0,0,0,1,0,0,1
3825,3825,23,-1,12,95064,4,1,1,0,0,1,0,0,1,1,0
3826,3826,30,6,69,94305,4,3.4,1,188,0,0,0,0,1,1,0
3827,3827,43,19,132,90089,1,5,1,0,0,0,0,0,0,1,0
3828,3828,39,14,128,93943,2,3.9,1,196,0,0,0,1,0,1,0
3829,3829,31,6,44,95616,4,0.8,1,122,0,0,0,1,0,1,0
3830,3830,65,39,44,92038,1,0.5,3,0,0,0,0,1,1,0,0
3831,3831,34,8,34,92130,2,2,3,0,0,1,0,1,0,0,0
3832,3832,37,12,132,90089,2,3.9,1,0,0,0,0,0,0,1,0
3833,3833,62,38,158,90230,2,2.1,1,0,0,0,0,0,1,1,0
3834,3834,33,9,83,93943,1,0.1,1,0,0,0,0,1,0,1,0
3835,3835,48,22,28,94720,1,1.4,3,75,0,0,0,1,0,0,0
3836,3836,33,9,131,90065,3,2.2,3,0,1,1,0,0,0,0,0
3837,3837,45,19,31,95616,3,0.5,2,0,0,0,0,1,1,0,1
3838,3838,44,19,40,92350,4,0,2,0,0,0,0,1,0,0,1
3839,3839,37,11,71,94501,2,1.8,1,127,0,1,0,0,0,1,0
3840,3840,31,5,42,93010,2,2,3,0,0,0,0,1,0,0,0
3841,3841,56,31,35,95211,3,0.1,2,114,0,0,0,0,0,0,1
3842,3842,30,4,81,94305,2,0.2,1,0,0,0,0,1,0,1,0
3843,3843,61,35,91,95136,2,2,1,0,0,0,0,1,0,1,0
3844,3844,32,7,129,94720,4,5.2,2,0,1,0,0,0,1,0,1
3845,3845,51,27,75,95828,1,2.7,1,0,0,0,0,0,0,1,0
3846,3846,26,1,54,94061,4,0.6,2,230,0,0,0,0,0,0,1
3847,3847,31,5,43,94720,1,1.5,1,0,0,0,0,0,0,1,0
3848,3848,43,18,94,94110,4,1.1,2,0,0,0,0,0,0,0,1
3849,3849,57,32,84,93106,4,1.3,3,0,0,0,0,0,1,0,0
3850,3850,42,18,34,92653,1,2,2,0,0,1,0,0,0,0,1
3851,3851,48,23,15,94061,4,0.8,1,0,0,0,0,1,0,1,0
3852,3852,46,21,99,90277,2,3.8,3,194,0,0,0,1,0,0,0
3853,3853,33,7,15,92152,1,0.4,2,82,0,1,1,1,1,0,1
3854,3854,45,21,83,94105,4,2,3,0,0,0,0,1,0,0,0
3855,3855,31,6,83,94720,4,1.8,3,0,0,0,0,1,0,0,0
3856,3856,42,18,143,95630,1,1.7,1,0,0,1,0,1,0,1,0
3857,3857,56,30,81,90401,4,2.6,3,0,0,0,0,1,0,0,0
3858,3858,63,39,39,91711,1,1.9,2,0,0,0,0,0,0,0,1
3859,3859,42,18,158,92124,2,0.4,2,277,1,0,0,0,1,0,1
3860,3860,50,24,62,90245,1,1.4,3,0,0,0,0,0,0,0,0
3861,3861,31,6,64,92121,2,0.1,1,0,0,0,0,1,1,1,0
3862,3862,65,40,29,90025,1,1.5,2,0,0,0,0,0,0,0,1
3863,3863,60,34,64,94104,3,2.5,1,0,0,0,0,1,0,1,0
3864,3864,34,10,21,91770,4,0.7,2,0,0,0,0,1,0,0,1
3865,3865,62,32,142,95112,2,2.8,3,0,1,0,0,0,1,0,0
3866,3866,56,30,64,93105,3,2.5,1,0,0,0,0,0,0,1,0
3867,3867,51,25,40,91401,4,1.8,1,0,0,1,0,0,1,1,0
3868,3868,44,19,61,94080,3,2.7,2,0,0,0,0,0,0,0,1
3869,3869,41,16,44,92037,1,0.3,3,0,0,0,0,0,0,0,0
3870,3870,43,16,78,95670,3,2.67,2,161,0,0,0,1,1,0,1
3871,3871,25,0,25,94596,2,0.9,3,0,0,0,0,0,0,0,0
3872,3872,40,16,125,91304,2,1.9,1,0,0,0,0,0,1,1,0
3873,3873,53,29,63,94720,2,1,3,0,0,0,0,1,0,0,0
3874,3874,54,30,54,94550,1,1.6,3,185,0,0,0,1,0,0,0
3875,3875,36,12,92,94709,2,0,1,184,0,0,0,0,0,1,0
3876,3876,26,2,119,95351,2,0.6,1,381,0,0,0,1,1,1,0
3877,3877,35,11,40,91784,1,2.4,2,0,0,0,0,1,0,0,1
3878,3878,29,4,41,93105,1,1,1,0,0,0,0,0,0,1,0
3879,3879,35,11,81,92064,2,0,1,0,0,0,0,1,1,1,0
3880,3880,28,4,101,95136,3,2.5,1,270,0,0,0,0,0,1,0
3881,3881,48,24,25,90024,4,0.5,2,0,0,0,0,0,0,0,1
3882,3882,46,20,55,91016,1,1.5,2,0,0,1,0,0,0,0,1
3883,3883,31,7,43,92646,1,2.1,3,166,0,0,0,0,1,0,0
3884,3884,40,16,98,94534,2,1.8,2,98,0,0,0,1,0,0,1
3885,3885,27,1,112,91330,4,2.3,3,402,0,0,0,1,1,0,0
3886,3886,32,2,69,93943,4,4,3,102,0,0,0,1,0,0,0
3887,3887,67,43,79,95616,4,1.7,2,215,0,0,1,1,1,0,1
3888,3888,24,-2,118,92634,2,7.2,1,0,0,1,0,1,0,1,0
3889,3889,45,18,81,95133,3,2.67,2,251,0,0,0,1,1,0,1
3890,3890,26,0,19,93014,1,0.1,2,121,0,0,0,1,0,0,1
3891,3891,42,17,139,91101,2,2.9,3,0,1,0,0,1,0,0,0
3892,3892,65,40,63,94701,3,0.5,2,0,0,0,0,1,0,0,1
3893,3893,59,33,102,91763,2,1.4,1,0,0,0,0,1,0,1,0
3894,3894,30,5,40,92521,4,1.7,2,0,0,0,0,1,0,0,1
3895,3895,32,6,44,92886,1,0.3,1,81,0,0,0,1,1,1,0
3896,3896,36,12,59,94104,3,2,1,216,0,0,0,0,0,1,0
3897,3897,48,24,224,93940,2,6.67,1,0,0,0,1,1,1,1,0
3898,3898,56,31,64,90245,2,2.3,3,0,0,0,0,0,0,0,0
3899,3899,44,20,129,96001,2,3.3,1,0,0,0,0,1,0,1,0
3900,3900,60,34,43,92697,1,1.4,1,0,0,0,0,1,1,1,0
3901,3901,51,27,12,92834,3,0.4,1,0,0,1,1,1,1,1,0
3902,3902,34,10,53,94107,3,2.6,2,0,0,0,0,1,0,0,1
3903,3903,45,21,39,93305,2,2.1,3,0,0,0,0,0,1,0,0
3904,3904,47,23,65,93943,1,0,1,0,0,0,0,0,0,1,0
3905,3905,29,5,18,94122,1,0.4,3,94,0,0,0,1,1,0,0
3906,3906,52,28,55,94596,1,1.6,3,0,0,0,0,0,0,0,0
3907,3907,61,35,60,90245,1,2.5,3,0,0,0,0,1,0,0,0
3908,3908,40,14,42,91330,2,0.3,1,187,0,0,0,1,0,1,0
3909,3909,24,0,44,90638,3,0.1,2,0,0,0,0,0,0,0,1
3910,3910,33,7,111,90245,2,1.3,1,0,0,0,0,1,0,1,0
3911,3911,33,8,62,94596,1,1,1,0,0,0,0,1,0,1,0
3912,3912,52,26,44,94025,2,0.8,3,148,0,0,0,0,1,0,0
3913,3913,40,14,69,95348,1,1.5,3,0,0,0,0,0,0,0,0
3914,3914,45,20,62,92064,3,0.8,3,172,0,0,0,1,0,0,0
3915,3915,27,3,35,94080,1,1.8,2,0,0,0,0,0,0,0,1
3916,3916,38,13,91,92037,1,2.8,1,0,0,0,0,1,1,1,0
3917,3917,50,26,12,92121,1,0.2,1,96,0,0,0,0,0,1,0
3918,3918,41,15,89,94608,3,0.1,1,292,0,0,0,1,0,1,0
3919,3919,60,34,65,90024,4,1.7,2,0,0,1,0,1,0,0,1
3920,3920,64,34,179,90024,2,4.5,3,400,1,0,0,0,0,0,0
3921,3921,34,8,82,93106,2,1.5,3,0,0,1,1,1,1,0,0
3922,3922,30,6,48,95812,1,1.2,1,0,0,0,0,1,0,1,0
3923,3923,31,4,20,95616,4,1.5,2,0,0,0,0,1,0,0,1
3924,3924,41,15,91,90502,1,2.8,3,330,0,1,0,1,0,0,0
3925,3925,61,37,122,94609,2,6,1,0,0,0,0,1,0,1,0
3926,3926,42,18,22,90717,1,1.4,3,0,0,0,0,1,0,0,0
3927,3927,48,23,43,94301,2,1.3,1,0,0,0,0,1,0,1,0
3928,3928,59,34,38,90291,4,1.7,1,0,0,0,0,0,1,1,0
3929,3929,57,33,61,92115,3,2.67,1,0,0,0,0,1,0,1,0
3930,3930,37,13,33,91773,4,0.4,2,0,0,0,0,0,0,0,1
3931,3931,53,27,145,95605,1,2.9,1,345,0,0,0,0,0,1,0
3932,3932,53,27,170,95003,1,1,1,0,0,0,0,1,0,1,0
3933,3933,26,2,55,94305,3,0.7,2,0,0,0,0,1,0,0,1
3934,3934,39,14,40,91302,1,2.5,3,0,0,0,0,1,0,0,0
3935,3935,35,11,68,94923,2,0,1,126,0,0,0,0,1,1,0
3936,3936,59,33,53,90034,3,2.5,1,0,0,0,0,1,0,1,0
3937,3937,43,18,63,95616,3,0.8,3,0,0,1,0,0,0,0,0
3938,3938,39,15,123,91604,2,2.2,1,92,0,0,0,0,1,1,0
3939,3939,49,24,13,95929,2,0,1,0,0,0,0,1,0,1,0
3940,3940,47,23,12,92110,4,0.2,1,102,0,0,0,0,1,1,0
3941,3941,41,17,53,93727,2,2.5,1,102,0,0,0,1,0,1,0
3942,3942,57,33,79,94588,1,2.7,2,294,0,0,0,1,1,0,1
3943,3943,42,17,89,90095,1,0.1,2,170,0,0,0,1,0,0,1
3944,3944,61,36,188,91360,1,9.3,2,0,1,0,0,0,0,0,1
3945,3945,56,26,62,91320,3,1.4,3,0,0,0,0,1,0,0,0
3946,3946,29,3,123,92821,3,5.6,3,428,1,0,0,1,0,0,0
3947,3947,25,-1,40,93117,3,2.4,2,0,0,0,0,1,0,0,1
3948,3948,32,8,119,94710,4,5,3,0,1,0,0,1,0,0,0
3949,3949,37,12,123,94304,4,3.1,2,253,1,0,1,1,1,0,1
3950,3950,31,5,23,93407,1,0.4,2,0,0,0,0,1,1,0,1
3951,3951,38,14,62,94143,1,1.5,3,255,0,0,0,1,0,0,0
3952,3952,40,14,69,92870,3,2.1,1,106,0,0,0,1,0,1,0
3953,3953,61,36,124,94611,2,3.9,1,0,0,1,0,0,1,1,0
3954,3954,50,26,52,93555,4,0.1,3,0,0,0,0,0,0,0,0
3955,3955,32,7,134,93108,2,3.1,1,0,0,0,0,0,0,1,0
3956,3956,62,36,58,94501,1,0.8,2,0,0,0,0,0,0,0,1
3957,3957,62,37,45,90033,3,0.5,2,200,0,0,0,1,1,0,1
3958,3958,40,15,75,95449,4,1.1,2,0,0,0,0,1,0,0,1
3959,3959,59,34,23,90009,4,0.4,2,78,0,0,0,0,0,0,1
3960,3960,43,19,123,91107,3,1.3,1,0,1,0,0,1,0,1,0
3961,3961,62,37,48,92028,3,2.2,1,0,0,0,0,0,0,1,0
3962,3962,48,22,145,95482,1,0.3,1,140,0,0,0,1,0,1,0
3963,3963,29,5,31,93014,1,1,3,0,0,0,0,0,0,0,0
3964,3964,58,32,38,93106,3,2.2,3,0,0,0,0,1,0,0,0
3965,3965,43,18,78,94025,4,1.9,3,0,0,0,0,0,0,0,0
3966,3966,39,15,94,91941,2,1.9,1,0,0,0,0,1,0,1,0
3967,3967,33,7,84,95051,1,2.9,3,0,0,0,0,1,0,0,0
3968,3968,40,15,22,94306,1,0.6,3,0,0,0,0,1,0,0,0
3969,3969,28,3,78,93108,4,0.2,1,0,0,0,0,1,1,1,0
3970,3970,38,11,75,94305,3,2.33,2,0,0,0,0,1,0,0,1
3971,3971,65,40,71,95060,3,2.2,1,0,0,0,0,0,1,1,0
3972,3972,35,11,24,95616,1,0.5,3,0,0,0,0,1,1,0,0
3973,3973,29,5,112,94998,2,4.33,1,0,0,0,0,1,1,1,0
3974,3974,61,35,53,90064,1,2.8,2,167,0,0,0,1,0,0,1
3975,3975,46,21,41,94305,1,0.5,3,0,0,0,0,0,0,0,0
3976,3976,50,23,25,91330,1,0.5,2,0,0,0,0,1,0,0,1
3977,3977,60,33,42,90277,4,2.5,2,194,0,0,0,1,0,0,1
3978,3978,54,27,51,94309,3,1,2,113,0,1,1,1,1,0,1
3979,3979,43,18,19,92325,2,0.3,2,0,0,0,0,1,0,0,1
3980,3980,38,14,90,93010,2,0,1,258,0,1,1,1,1,1,0
3981,3981,46,22,89,92866,4,1.4,2,0,0,0,0,1,0,0,1
3982,3982,64,39,22,92691,3,0.5,1,0,0,1,1,1,1,1,0
3983,3983,24,0,119,94566,1,1.5,1,0,0,0,0,1,0,1,0
3984,3984,39,13,93,93555,4,3.6,3,0,1,0,0,1,0,0,0
3985,3985,34,8,18,95741,4,0.3,1,0,0,0,0,0,0,1,0
3986,3986,65,40,32,90095,1,1.1,3,120,0,0,0,1,0,0,0
3987,3987,38,14,182,92152,3,2.6,3,0,1,0,1,1,1,0,0
3988,3988,62,36,19,95833,2,0.2,3,0,0,0,0,1,1,0,0
3989,3989,59,35,85,91330,1,3.4,3,0,1,0,1,0,1,0,0
3990,3990,49,25,90,92709,4,1.4,2,0,0,1,0,1,0,0,1
3991,3991,57,32,59,95014,2,3.7,1,134,0,0,0,1,0,1,0
3992,3992,64,38,84,94571,1,2,1,0,0,0,0,0,0,1,0
3993,3993,47,22,95,93311,2,3.9,2,0,1,0,0,0,0,0,1
3994,3994,30,6,13,93555,3,0.9,3,0,0,0,0,1,0,0,0
3995,3995,42,18,88,92675,4,0.8,1,0,0,0,0,1,1,1,0
3996,3996,53,28,34,92697,2,0.6,3,0,0,0,0,1,1,0,0
3997,3997,50,24,11,94501,4,0.6,3,0,0,0,0,0,1,0,0
3998,3998,62,38,80,94545,4,1.7,2,0,0,0,0,0,0,0,1
3999,3999,34,10,41,94102,1,1.33,1,0,0,0,0,0,1,1,0
4000,4000,47,21,90,90245,2,0.8,3,0,0,0,0,0,0,0,0
4001,4001,62,37,93,93003,3,3,3,0,1,0,1,1,1,0,0
4002,4002,61,35,81,94709,4,1.9,2,0,0,0,0,0,0,0,1
4003,4003,59,34,60,94015,2,2.8,1,0,0,0,0,1,0,1,0
4004,4004,47,21,39,92612,3,0.6,2,0,0,0,0,1,1,0,1
4005,4005,65,39,22,92507,3,0.7,2,0,0,0,0,0,0,0,1
4006,4006,56,32,32,95827,2,0.8,1,79,0,1,0,1,0,1,0
4007,4007,56,32,28,92130,1,1.2,3,0,0,0,0,1,0,0,0
4008,4008,31,7,35,91745,2,1,2,0,0,0,0,0,1,0,1
4009,4009,61,31,154,94555,3,7.5,3,351,1,0,1,1,1,0,0
4010,4010,42,18,189,91605,2,7.6,1,0,0,0,0,1,0,1,0
4011,4011,44,19,40,94618,4,1.9,3,84,0,0,0,0,0,0,0
4012,4012,47,21,88,94304,2,1.7,2,0,0,0,0,1,0,0,1
4013,4013,30,6,124,91320,2,0.6,1,0,0,0,0,1,0,1,0
4014,4014,62,38,23,91304,2,0.3,3,0,0,0,0,0,0,0,0
4015,4015,56,32,23,94720,4,0.7,1,0,0,0,0,1,1,1,0
4016,4016,25,-1,139,93106,2,2,1,0,0,0,0,0,1,1,0
4017,4017,53,28,173,91614,4,2.7,1,427,1,0,0,1,0,1,0
4018,4018,26,0,42,92009,4,1.3,3,153,0,0,0,1,0,0,0
4019,4019,59,35,161,94301,1,2.9,1,160,0,0,0,0,1,1,0
4020,4020,62,36,28,95020,3,0.7,2,0,0,0,0,1,0,0,1
4021,4021,58,32,191,93943,4,5.2,3,194,1,0,0,0,1,0,0
4022,4022,40,14,42,90638,2,0.3,1,106,0,0,0,0,1,1,0
4023,4023,35,5,81,94234,4,4,3,0,0,0,0,1,0,0,0
4024,4024,51,25,175,90089,3,0.7,1,312,1,0,0,0,0,1,0
4025,4025,41,15,82,94720,3,0.1,1,0,0,0,0,1,0,1,0
4026,4026,51,27,53,94114,1,1.8,3,0,0,0,0,0,1,0,0
4027,4027,27,1,142,92038,3,5.5,1,0,1,0,0,0,0,1,0
4028,4028,46,21,42,93727,4,1.9,3,0,0,0,0,1,0,0,0
4029,4029,46,20,64,94117,4,2.9,1,189,0,0,0,0,0,1,0
4030,4030,31,5,90,94301,2,1.3,1,0,0,1,0,1,0,1,0
4031,4031,58,32,44,92354,1,0.8,2,0,0,0,0,0,0,0,1
4032,4032,42,18,29,91320,1,0.3,3,0,0,0,0,1,0,0,0
4033,4033,59,35,93,94301,2,1.6,1,0,0,0,0,0,1,1,0
4034,4034,54,24,69,93117,3,1.4,3,132,0,0,0,1,0,0,0
4035,4035,35,11,82,94022,2,1.7,2,0,0,0,0,1,1,0,1
4036,4036,34,9,180,93955,2,6.5,3,0,1,0,1,1,0,0,0
4037,4037,46,21,13,93117,2,0.7,3,0,0,0,0,1,0,0,0
4038,4038,52,28,72,91335,1,0,1,178,0,0,0,0,0,1,0
4039,4039,55,30,54,91367,3,1.7,1,0,0,0,0,1,0,1,0
4040,4040,34,9,104,92152,1,4.6,1,0,0,0,0,1,1,1,0
4041,4041,57,32,44,90266,2,1.9,2,157,0,0,0,0,0,0,1
4042,4042,45,19,40,95060,1,0.2,1,0,0,1,1,1,1,1,0
4043,4043,29,3,190,92612,2,4.5,1,246,0,0,0,1,1,1,0
4044,4044,49,23,64,94588,4,2.6,1,0,0,0,0,1,1,1,0
4045,4045,36,11,9,90266,2,0.3,2,99,0,1,0,0,0,0,1
4046,4046,57,31,38,94720,4,0.7,2,0,0,0,0,1,0,0,1
4047,4047,25,0,72,94303,3,2.6,3,0,0,0,0,1,0,0,0
4048,4048,43,17,82,94114,1,5.2,1,79,0,0,0,1,0,1,0
4049,4049,27,2,48,90049,2,1.6,3,119,0,1,0,1,0,0,0
4050,4050,54,28,82,94122,4,2.6,3,294,0,0,0,0,0,0,0
4051,4051,53,26,14,94590,2,1,2,83,0,0,0,0,0,0,1
4052,4052,55,29,162,93105,1,2.9,1,0,0,0,0,1,1,1,0
4053,4053,43,19,54,94608,2,1.7,1,0,0,0,0,1,0,1,0
4054,4054,35,11,90,94720,2,0,1,0,0,0,0,0,0,1,0
4055,4055,59,34,64,94116,4,1.7,1,0,0,0,0,0,0,1,0
4056,4056,42,18,65,93460,3,2.1,3,0,0,0,0,1,1,0,0
4057,4057,51,25,113,91320,2,6.3,1,0,0,0,0,0,0,1,0
4058,4058,57,32,38,90740,2,2.1,3,0,0,0,0,0,0,0,0
4059,4059,39,15,65,92037,1,1.5,3,0,0,0,0,0,0,0,0
4060,4060,53,27,39,91330,4,1.5,3,0,0,0,0,1,0,0,0
4061,4061,31,6,174,93023,2,6.7,1,0,0,0,0,1,1,1,0
4062,4062,33,3,59,91040,2,1.75,3,0,0,0,0,1,0,0,0
4063,4063,38,14,43,95053,2,1.7,1,0,0,0,0,1,0,1,0
4064,4064,47,21,24,94108,2,0.1,3,0,0,0,0,0,1,0,0
4065,4065,63,39,50,94402,1,0,2,166,0,0,0,0,0,0,1
4066,4066,44,19,68,94305,1,3.7,3,0,0,0,0,1,0,0,0
4067,4067,61,37,61,94122,3,2,3,0,0,0,0,1,0,0,0
4068,4068,52,28,21,94025,4,0.5,2,0,0,0,0,1,0,0,1
4069,4069,59,34,21,95035,2,0.5,2,0,0,0,0,1,0,0,1
4070,4070,56,32,31,94596,4,1.3,1,0,0,0,0,0,0,1,0
4071,4071,58,33,70,94720,4,0.7,1,0,0,1,0,0,0,1,0
4072,4072,30,6,25,94304,3,1,2,135,0,0,0,0,1,0,1
4073,4073,42,17,78,92521,1,1,3,0,0,0,0,1,0,0,0
4074,4074,51,27,19,92120,1,0.2,1,0,0,0,0,0,0,1,0
4075,4075,60,35,23,94608,1,0.3,3,0,0,0,0,1,0,0,0
4076,4076,30,4,40,90601,4,0.8,1,0,0,0,0,1,0,1,0
4077,4077,49,23,22,92220,1,0.3,3,0,0,0,0,0,0,0,0
4078,4078,26,0,71,92093,4,1.8,2,0,0,1,0,1,0,0,1
4079,4079,36,12,58,91320,1,3.6,2,0,0,0,0,0,0,0,1
4080,4080,65,40,75,90036,3,2.2,1,0,0,0,0,1,0,1,0
4081,4081,27,0,40,90068,1,2,2,110,0,0,0,0,1,0,1
4082,4082,60,35,155,92521,1,1.5,3,0,1,0,0,0,1,0,0
4083,4083,32,6,83,90036,4,2.2,2,0,0,0,0,0,0,0,1
4084,4084,46,20,99,94302,3,1.1,1,0,0,0,0,0,0,1,0
